,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2247,0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,0,1,22,2192,0
2248,1,0,1,1,30,1,2,0,2,0,0,0,0,0,0,1,0,448,3305,0
2249,0,0,0,0,11,1,0,0,0,0,0,2,2,2,0,0,3,725,2190,0
2250,0,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,1,31,1147,0
2251,1,0,0,0,11,1,0,0,0,0,2,0,2,2,0,1,2,702,1992,0
2252,0,0,1,1,64,1,0,2,1,1,1,1,1,1,1,0,0,25,2971,0
2253,1,1,1,0,72,1,0,0,2,2,2,2,2,0,2,0,0,795,5548,0
2254,1,1,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,1150,6116,0
2255,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,400,204,0
2256,0,0,0,1,15,1,0,0,2,2,2,2,0,0,1,0,1,640,2477,0
2257,0,0,0,0,60,1,2,0,0,0,2,2,2,2,1,0,1,911,5308,0
2258,1,0,0,0,56,1,0,0,2,0,2,0,0,0,1,0,3,420,4363,0
2259,0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,3,46,718,0
2260,0,0,0,0,3,1,0,1,0,0,2,2,0,0,0,0,1,902,890,1
2261,0,0,1,0,49,1,2,0,0,0,0,0,0,0,0,1,1,415,4108,0
2262,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,904,654,1
2263,0,0,0,0,6,1,0,1,2,2,2,2,0,2,0,1,0,1245,1737,1
2264,1,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,0,1544,6384,0
2265,1,0,0,0,12,1,2,1,0,2,2,2,2,2,0,1,3,1513,3039,1
2266,1,1,1,0,52,1,0,1,2,0,2,2,2,2,1,1,0,1364,5596,0
2267,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,1525,6473,0
2268,0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,1,0,41,2183,0
2269,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,733,314,1
2270,0,1,0,0,3,1,0,1,0,0,2,0,2,0,0,1,2,1032,905,1
2271,0,1,0,0,40,1,0,1,0,0,0,0,2,2,0,1,2,1124,4726,0
2272,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,1,2,373,187,0
2273,1,0,1,0,30,1,0,2,1,1,1,1,1,1,1,0,1,25,1755,0
2274,1,0,1,1,23,1,0,1,2,0,0,2,2,2,0,1,2,1278,3940,1
2275,1,0,1,1,1,1,2,1,0,0,0,0,0,0,0,1,2,797,342,1
2276,0,1,1,0,44,1,2,1,0,0,2,2,2,2,0,0,2,1358,5142,0
2277,1,0,0,0,65,1,2,1,0,2,2,2,2,2,0,1,2,1453,6183,1
2278,0,1,0,0,7,1,0,0,2,0,0,0,0,0,0,1,2,342,1248,0
2279,1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,1,1,94,3517,0
2280,0,1,0,0,8,1,2,1,0,0,0,2,2,2,0,1,1,1284,2319,0
2281,0,0,0,0,16,1,2,0,0,0,2,0,0,2,0,1,1,632,2531,1
2282,1,1,1,1,66,1,2,1,0,0,2,0,2,2,0,1,1,1271,6139,1
2283,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,745,321,1
2284,1,0,0,1,3,1,0,0,2,0,2,0,0,0,0,0,3,477,700,0
2285,1,0,1,0,53,1,2,1,2,0,2,0,0,2,0,0,2,1166,5416,1
2286,1,1,1,0,8,1,0,0,0,0,2,2,0,2,0,1,1,616,1765,0
2287,1,1,1,0,69,1,2,1,0,2,2,2,2,2,2,1,0,1439,6291,1
2288,0,0,0,0,5,1,0,1,0,2,0,0,2,0,0,1,3,1001,1435,0
2289,0,0,1,1,72,1,2,1,2,0,2,2,2,2,2,0,3,1422,6359,0
2290,0,0,1,0,13,0,1,0,0,0,2,0,2,2,0,1,0,351,1852,1
2291,0,0,0,0,4,1,2,1,0,0,0,0,2,0,0,1,2,1008,1196,1
2292,0,0,1,1,54,1,2,0,2,2,2,2,2,2,2,0,1,1119,5384,0
2293,1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,0,0,1014,5903,0
2294,1,0,0,0,12,1,2,1,0,2,2,0,2,2,0,1,2,1409,2845,1
2295,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,95,60,1
2296,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,309,150,0
2297,0,0,1,0,54,1,2,1,0,2,2,2,2,2,1,0,2,1476,5783,1
2298,1,0,1,1,69,1,2,1,0,0,2,0,0,0,2,1,1,884,5563,0
2299,0,0,0,0,48,1,0,0,2,2,0,0,0,0,2,0,1,469,4138,0
2300,0,0,1,1,48,1,2,1,2,2,0,0,2,2,1,1,1,1341,5423,1
2301,0,0,1,0,8,1,2,1,0,0,0,2,0,2,0,1,2,1098,2047,0
2302,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,1,3,1118,6065,0
2303,1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,1,2,338,469,1
2304,1,0,1,0,67,1,0,1,2,2,0,0,2,2,1,1,1,1299,6115,0
2305,1,0,1,1,34,1,2,1,0,2,0,0,2,2,0,1,0,1236,4581,0
2306,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,712,845,0
2307,0,0,1,1,9,1,0,0,0,2,0,2,2,0,1,1,3,640,1783,0
2308,1,0,1,1,71,1,0,1,2,2,2,0,2,2,1,1,0,1368,6284,0
2309,1,0,0,0,57,1,2,1,0,0,0,2,2,0,2,1,1,1102,5493,0
2310,1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,602,5128,0
2311,0,1,1,1,48,1,0,1,2,0,2,2,2,2,0,1,2,1365,5436,0
2312,1,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,31,1381,0
2313,1,0,1,1,43,1,2,1,0,0,2,2,2,2,1,1,1,1361,5119,0
2314,0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,1153,6096,0
2315,1,0,1,1,35,1,2,0,0,0,0,2,2,2,1,1,0,776,4165,0
2316,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,43,327,0
2317,0,0,1,1,49,1,2,2,1,1,1,1,1,1,2,0,3,97,2777,0
2318,0,0,1,1,71,1,2,1,2,2,2,0,2,0,2,0,0,1291,6210,0
2319,1,0,1,1,11,1,0,1,0,0,0,0,2,2,0,0,2,1105,2489,0
2320,1,0,1,1,63,1,2,0,2,2,2,2,2,2,2,1,1,1081,5648,0
2321,0,1,0,0,65,1,2,1,0,2,2,0,2,0,0,1,0,1197,5923,0
2322,0,0,0,1,49,1,0,2,1,1,1,1,1,1,2,0,1,38,2502,0
2323,0,0,0,0,29,1,2,1,0,0,2,0,2,2,0,1,1,1254,4310,1
2324,0,1,1,0,15,1,2,1,0,0,2,2,0,0,0,1,2,957,2849,1
2325,0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,1,2,28,415,0
2326,0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,0,1,1453,6403,0
2327,0,1,1,0,26,1,0,1,0,0,2,0,2,0,0,1,1,1009,3759,0
2328,0,1,1,0,35,1,2,1,0,0,2,0,2,2,0,0,0,1320,4605,0
2329,0,0,0,0,57,1,2,1,0,2,0,2,0,2,1,0,2,1182,5592,0
2330,1,0,1,1,28,1,2,0,0,2,0,0,0,2,0,0,2,616,3535,0
2331,0,0,1,0,25,1,2,2,1,1,1,1,1,1,1,1,3,122,2024,0
2332,0,0,1,0,47,1,0,0,2,0,2,0,2,0,1,1,1,648,4365,0
2333,0,0,1,1,57,1,2,0,2,2,0,2,0,0,0,0,0,632,4733,0
2334,1,1,1,0,16,1,2,1,0,0,0,0,2,0,0,1,1,996,3055,0
2335,1,0,0,0,5,1,0,0,2,0,2,0,0,0,0,1,3,475,1077,0
2336,1,0,1,0,17,1,0,1,0,0,0,0,0,0,0,1,0,723,2781,1
2337,0,1,0,0,56,1,2,1,0,2,2,0,2,2,1,1,0,1370,5609,1
2338,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,28,2950,0
2339,0,1,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,1173,3690,1
2340,0,0,1,1,48,0,1,0,2,0,2,0,0,2,1,0,1,305,3846,0
2341,0,0,1,0,68,1,2,1,2,2,2,2,2,2,2,0,0,1543,6411,0
2342,0,0,0,0,30,1,2,1,2,0,0,2,2,2,0,0,0,1403,4483,0
2343,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,3,327,599,0
2344,0,1,0,0,14,0,1,0,2,0,2,2,0,0,2,0,3,238,1960,0
2345,0,0,0,1,4,1,0,2,1,1,1,1,1,1,0,1,0,30,433,0
2346,0,0,1,1,71,1,2,1,0,2,2,0,0,2,2,1,1,1203,6151,0
2347,1,0,1,1,8,1,2,2,1,1,1,1,1,1,1,0,3,80,855,0
2348,1,0,1,1,61,0,1,0,2,0,2,0,0,0,0,0,0,170,3796,0
2349,1,0,1,1,72,1,2,1,0,2,2,2,0,0,2,0,0,1102,6055,0
2350,0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,975,1444,0
2351,0,0,0,0,49,1,0,0,2,2,2,2,0,0,2,0,0,667,4530,0
2352,1,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,0,23,747,0
2353,1,0,0,0,3,1,0,1,0,0,0,0,0,2,0,1,2,907,1013,0
2354,1,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,21,835,0
2355,1,0,1,1,67,1,0,0,2,2,0,0,0,0,2,1,0,443,4802,0
2356,1,0,0,0,46,1,0,0,0,0,0,0,0,0,0,1,1,309,3756,0
2357,0,0,1,0,67,1,2,0,2,2,2,0,0,2,1,0,3,809,5433,0
2358,0,0,1,0,55,1,0,2,1,1,1,1,1,1,1,0,2,23,2681,0
2359,1,0,1,0,33,1,2,0,2,2,2,0,2,0,0,1,0,763,4022,0
2360,1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,1,30,2861,0
2361,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,324,162,1
2362,1,0,1,1,49,0,1,0,2,0,0,0,0,2,0,1,2,229,3569,0
2363,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,300,142,0
2364,1,0,1,0,14,1,2,1,0,2,2,0,0,0,0,1,2,950,2741,0
2365,1,1,0,0,18,1,2,1,0,0,2,2,2,0,0,0,0,1166,3465,0
2366,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,718,299,1
2367,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,1,1006,434,1
2368,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,1573,6522,0
2369,1,0,0,0,64,1,2,1,2,0,2,2,0,2,2,0,1,1266,6049,0
2370,1,0,1,0,69,1,2,1,2,2,2,2,2,2,2,1,0,1509,6406,0
2371,0,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,2,106,66,0
2372,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,1099,5944,0
2373,0,0,1,1,66,1,0,0,0,0,0,2,0,0,1,1,1,364,4505,0
2374,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,17,197,0
2375,0,1,1,0,71,1,0,1,2,2,2,2,2,2,2,1,0,1463,6431,0
2376,1,0,0,0,11,1,0,0,0,2,0,0,2,0,1,1,2,568,2018,0
2377,1,0,0,1,47,1,0,0,2,2,0,0,0,0,0,1,2,465,4154,0
2378,0,0,1,0,35,1,0,1,0,0,0,0,0,0,0,1,2,721,3997,1
2379,1,1,1,0,32,1,2,1,0,2,2,0,2,2,0,0,0,1402,4644,1
2380,1,0,1,1,60,1,2,1,0,2,0,2,2,2,0,1,0,1350,5824,0
2381,1,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,3,19,928,0
2382,0,0,0,0,29,0,1,0,2,2,0,2,0,0,1,0,1,234,2595,0
2383,1,0,1,1,21,0,1,0,0,0,0,0,0,0,0,1,2,113,1734,0
2384,1,1,1,0,48,1,2,1,0,0,2,0,0,2,0,1,1,1114,5086,0
2385,0,0,0,1,3,0,1,0,0,2,0,0,0,0,0,0,3,138,455,0
2386,0,0,1,1,43,1,0,0,0,2,0,0,0,0,0,0,3,380,3821,0
2387,1,0,0,0,5,1,2,1,0,2,2,0,2,2,0,0,2,1381,1704,0
2388,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,468,228,0
2389,1,0,1,1,71,1,2,0,2,0,2,2,2,2,1,0,2,1004,5952,0
2390,0,0,1,1,8,1,0,2,1,1,1,1,1,1,1,0,2,25,711,0
2391,1,0,0,0,8,1,2,0,0,0,0,0,2,0,0,1,2,529,1466,0
2392,1,0,0,0,20,1,2,1,0,0,2,0,2,0,0,1,1,1107,3505,0
2393,0,0,1,1,33,1,2,1,2,0,2,0,2,2,1,1,3,1349,4614,1
2394,1,0,0,0,71,1,2,1,0,2,0,0,0,0,1,1,1,881,5626,0
2395,0,1,1,0,31,1,2,1,0,0,2,0,2,0,1,1,2,1107,4250,0
2396,0,1,1,0,38,1,2,1,2,2,0,0,0,2,1,0,1,1188,4685,0
2397,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,1060,443,1
2398,0,0,1,1,2,0,1,0,0,2,0,0,0,0,0,1,3,149,266,0
2399,0,0,1,0,12,0,1,0,0,0,2,0,2,2,0,1,0,373,1830,0
2400,0,0,0,1,9,1,0,1,2,0,2,2,0,2,0,0,0,1149,2267,0
2401,1,1,0,1,11,1,0,0,0,2,0,2,0,0,0,1,2,450,1796,0
2402,1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,23,550,0
2403,0,0,1,0,71,1,0,0,2,2,2,2,2,2,1,1,0,991,5858,0
2404,0,0,1,1,42,1,2,1,2,2,0,0,2,0,1,1,1,1177,4851,0
2405,0,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,1172,2098,1
2406,0,0,0,0,5,1,0,1,0,2,0,0,2,2,0,1,2,1213,1624,1
2407,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,729,636,1
2408,0,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,3,46,2294,0
2409,1,0,1,1,28,0,1,0,0,2,2,2,2,2,1,1,1,543,3399,0
2410,0,0,1,0,43,1,2,1,0,2,0,0,0,0,0,0,2,909,4576,0
2411,1,0,0,1,60,1,2,0,2,0,2,2,2,2,2,1,2,994,5394,0
2412,0,0,1,0,42,0,1,0,0,2,0,2,0,0,1,0,3,169,3147,1
2413,1,0,1,1,7,0,1,0,2,0,2,2,0,2,2,0,1,369,1154,0
2414,0,0,1,0,25,1,0,2,1,1,1,1,1,1,1,1,0,33,1619,0
2415,0,1,1,1,40,1,2,1,0,0,0,0,2,2,0,1,1,1179,4709,1
2416,1,0,0,0,27,1,2,1,0,0,2,0,2,2,1,1,0,1291,4170,0
2417,1,0,0,0,10,0,1,0,0,2,0,2,0,0,0,0,2,204,1357,0
2418,0,1,0,0,27,1,2,1,0,2,2,0,0,0,0,1,0,1024,3985,0
2419,0,0,0,0,11,1,0,0,0,0,2,2,0,0,1,0,0,435,1879,0
2420,1,0,1,1,4,0,1,0,2,0,0,0,2,0,0,0,1,220,695,0
2421,1,0,0,0,68,0,1,0,0,0,2,0,0,2,0,1,0,240,4232,0
2422,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,716,297,0
2423,0,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,31,1394,0
2424,0,0,0,0,57,1,2,1,2,2,2,0,2,2,2,1,0,1513,6023,1
2425,1,0,0,0,26,1,0,2,1,1,1,1,1,1,0,1,2,35,1622,0
2426,0,0,1,0,17,0,1,0,0,2,2,0,0,0,0,1,1,202,1871,0
2427,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,206,99,1
2428,1,0,0,1,38,1,2,1,0,0,2,0,2,2,0,1,0,1266,4773,1
2429,1,1,1,0,59,1,0,1,2,2,2,0,0,0,1,1,1,955,5347,0
2430,1,0,0,0,30,1,0,0,2,0,2,0,0,0,2,1,3,472,3369,0
2431,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,3,81,168,1
2432,0,1,1,0,50,1,2,2,1,1,1,1,1,1,1,0,2,96,2929,0
2433,1,0,0,0,9,0,1,0,2,0,2,2,0,2,1,0,3,392,1523,0
2434,0,0,1,1,3,1,0,2,1,1,1,1,1,1,0,0,3,22,252,0
2435,0,0,0,1,14,1,0,0,0,0,2,0,2,0,0,1,1,539,2176,0
2436,0,1,0,0,31,1,0,1,2,0,0,0,0,0,0,1,1,778,3783,0
2437,0,0,0,0,7,1,0,0,2,2,2,0,0,0,0,0,2,571,1472,0
2438,0,0,0,0,8,1,2,1,2,0,0,2,2,2,0,1,0,1343,2223,1
2439,1,0,1,1,17,1,0,2,1,1,1,1,1,1,1,0,0,27,1216,0
2440,1,0,1,1,32,1,0,2,1,1,1,1,1,1,0,1,1,18,1923,0
2441,0,1,0,0,2,1,0,1,0,0,0,0,2,0,0,0,3,930,723,0
2442,1,1,0,0,7,1,2,1,0,0,0,0,2,0,0,1,2,991,1697,1
2443,0,0,1,1,72,1,2,1,2,2,2,0,2,2,2,0,1,1460,6428,0
2444,0,1,0,0,31,1,2,1,0,2,0,0,2,2,0,1,2,1280,4467,1
2445,0,0,1,1,27,1,0,1,2,0,0,0,0,0,0,0,3,795,3689,0
2446,0,0,0,0,18,1,2,1,0,2,0,0,2,0,0,1,1,1093,3239,1
2447,1,0,0,0,7,1,0,1,0,0,2,0,0,0,0,1,2,805,1585,0
2448,0,1,0,0,14,1,2,1,0,2,2,0,2,2,0,1,2,1372,3245,1
2449,1,0,1,1,11,1,0,0,0,0,2,0,2,0,0,1,0,536,1943,0
2450,0,0,1,1,72,1,2,1,2,0,2,2,2,2,2,1,0,1477,6462,0
2451,1,0,1,1,28,1,2,1,2,2,0,0,2,2,1,0,2,1397,4260,1
2452,1,1,0,0,15,1,2,1,0,0,0,0,0,0,0,1,1,791,2675,1
2453,0,1,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,796,1120,0
2454,0,0,0,0,71,1,2,2,1,1,1,1,1,1,2,0,2,83,3437,0
2455,0,0,0,0,5,1,0,1,0,2,0,2,0,2,0,1,2,1080,1520,1
2456,1,0,1,1,47,1,2,2,1,1,1,1,1,1,2,0,3,83,2705,0
2457,1,1,1,0,57,1,0,1,0,2,2,0,2,0,1,1,2,1106,5480,0
2458,1,1,1,0,50,1,2,1,2,0,2,0,2,2,2,1,1,1376,5469,0
2459,1,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,1,38,721,0
2460,0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,3,20,2283,0
2461,0,0,0,0,70,1,0,2,1,1,1,1,1,1,1,0,0,23,2979,0
2462,1,0,0,1,1,1,0,0,2,2,0,2,0,2,0,1,0,724,305,0
2463,1,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,0,1008,1895,0
2464,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,847,366,1
2465,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,194,94,1
2466,1,0,1,1,60,1,0,2,1,1,1,1,1,1,2,0,3,40,2767,0
2467,1,0,1,1,49,1,2,1,0,0,0,2,2,2,1,1,2,1241,5363,0
2468,1,0,1,0,4,0,1,0,0,2,0,0,2,2,0,1,2,347,847,1
2469,0,0,0,0,29,1,0,2,1,1,1,1,1,1,1,0,3,29,1792,0
2470,0,0,1,0,67,1,2,2,1,1,1,1,1,1,2,1,1,97,3450,0
2471,0,0,1,0,53,1,2,1,0,2,0,0,2,2,0,1,1,1250,5463,1
2472,1,0,1,0,67,1,2,0,2,2,2,2,0,0,2,0,1,733,5228,0
2473,0,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,26,575,0
2474,0,0,0,0,47,1,2,1,0,2,2,0,2,2,0,1,2,1402,5310,0
2475,0,0,0,0,53,1,0,1,2,2,2,2,0,2,2,0,3,1271,5564,0
2476,1,0,1,0,69,1,0,0,2,2,2,2,2,2,2,1,3,989,5777,0
2477,1,0,0,0,3,1,0,1,2,0,0,0,0,2,0,1,3,1016,988,0
2478,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,296,903,0
2479,1,0,1,1,56,1,2,0,2,2,0,2,0,2,2,1,1,824,5028,0
2480,1,1,1,0,59,1,2,1,0,0,0,0,2,2,0,1,0,1165,5637,1
2481,1,1,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,92,3208,0
2482,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,2,305,453,0
2483,1,1,1,1,46,1,2,1,2,2,2,0,2,0,0,1,2,1295,5169,1
2484,1,0,1,1,12,1,0,2,1,1,1,1,1,1,0,0,3,39,1018,0
2485,0,0,0,0,14,1,2,1,0,0,2,0,0,0,0,1,2,909,2579,1
2486,0,0,1,1,28,1,2,1,0,0,0,2,0,2,1,1,2,1102,4058,0
2487,1,0,0,0,24,1,0,0,2,2,0,2,0,0,0,0,0,552,3134,0
2488,1,0,0,0,31,1,0,0,0,0,2,2,0,0,0,1,2,464,3432,1
2489,0,0,1,1,68,1,2,0,2,2,2,2,0,2,1,1,2,869,5541,0
2490,1,0,0,1,39,1,2,1,0,0,0,2,2,2,2,0,3,1292,4838,0
2491,0,0,1,0,42,1,0,2,1,1,1,1,1,1,0,0,1,36,2266,0
2492,1,0,1,0,13,0,1,0,2,0,0,2,2,2,0,1,2,448,1983,1
2493,0,0,1,0,6,1,2,1,0,2,0,0,0,2,0,1,2,1108,1623,0
2494,1,0,0,0,35,1,2,1,0,0,0,0,0,0,0,0,1,814,4144,1
2495,0,0,1,0,38,1,0,2,1,1,1,1,1,1,1,1,1,34,2163,0
2496,1,0,0,0,18,1,0,2,1,1,1,1,1,1,2,0,1,30,1353,0
2497,0,0,1,0,4,1,0,2,1,1,1,1,1,1,0,0,3,21,475,0
2498,1,0,1,0,27,1,0,0,0,2,0,2,0,0,0,1,2,435,3052,0
2499,1,0,0,1,41,1,0,0,2,2,2,0,2,0,1,0,3,719,4288,0
2500,1,0,1,1,50,1,0,0,2,0,0,2,2,2,1,0,2,817,4910,0
2501,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,2,36,2995,0
2502,0,0,0,0,70,1,2,2,1,1,1,1,1,1,1,0,1,113,3586,0
2503,1,0,1,1,44,1,0,2,1,1,1,1,1,1,1,0,0,41,2347,0
2504,1,0,0,0,2,1,0,1,2,0,0,0,0,0,0,1,2,821,811,1
2505,0,0,1,1,34,1,0,2,1,1,1,1,1,1,1,1,0,31,1941,0
2506,0,1,1,0,72,1,2,2,1,1,1,1,1,1,2,0,0,78,3503,0
2507,1,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,2,82,3548,0
2508,0,0,0,0,64,1,2,1,0,2,2,2,2,2,2,1,1,1478,6223,0
2509,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,1,0,97,3571,0
2510,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,792,337,1
2511,1,1,1,0,29,1,0,1,2,0,2,0,0,2,1,0,0,1095,4158,0
2512,0,0,1,0,23,1,0,0,2,0,2,2,0,2,1,1,0,690,3408,0
2513,1,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,3,13,2549,0
2514,0,1,0,0,25,1,2,1,0,2,0,0,0,2,0,1,2,1087,3836,1
2515,0,0,0,0,64,1,2,1,2,2,2,2,2,2,2,1,0,1547,6298,0
2516,0,1,0,0,16,1,2,1,0,0,0,0,2,2,0,1,2,1216,3298,1
2517,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,705,286,1
2518,1,0,0,0,24,1,2,1,0,2,0,0,2,2,0,1,0,1274,3988,0
2519,1,0,1,0,2,1,2,1,0,0,2,0,2,0,0,1,2,1122,758,0
2520,0,0,1,1,34,1,0,0,2,2,2,2,2,2,2,0,3,990,4254,0
2521,1,1,1,0,36,1,2,1,0,0,0,0,0,2,0,1,1,1000,4436,1
2522,1,0,1,1,53,1,2,0,0,0,2,2,2,2,1,1,3,875,4857,0
2523,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,1,34,2270,0
2524,1,0,0,1,72,1,0,2,1,1,1,1,1,1,2,0,1,27,3243,0
2525,1,0,1,1,72,1,2,1,2,2,0,2,0,2,2,1,1,1237,6197,0
2526,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,17,10,1
2527,0,0,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,961,2142,1
2528,0,0,0,0,8,1,0,1,0,0,0,0,2,0,0,1,0,902,1935,1
2529,1,1,0,0,45,1,0,0,2,0,2,0,0,2,1,0,1,590,4230,1
2530,0,0,0,0,7,1,0,1,0,0,2,2,2,2,0,1,2,1289,2000,0
2531,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,81,3398,0
2532,0,1,0,0,41,1,0,1,0,0,2,2,2,2,1,1,0,1303,4900,0
2533,1,0,1,1,67,0,1,0,2,0,0,0,2,2,2,0,1,394,4523,0
2534,1,0,1,0,69,1,2,1,2,2,2,2,0,2,1,1,1,1418,6290,0
2535,0,1,1,0,70,1,2,0,2,2,2,2,2,2,2,1,0,1136,6028,0
2536,1,0,0,0,25,1,2,2,1,1,1,1,1,1,1,0,0,98,1926,1
2537,1,0,0,0,72,1,2,1,2,2,2,2,2,2,2,0,0,1522,6478,0
2538,1,0,1,1,34,0,1,0,0,0,0,2,2,0,2,1,2,252,2952,0
2539,0,0,1,1,65,1,2,2,1,1,1,1,1,1,2,0,1,112,3374,0
2540,0,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,1,1503,6404,0
2541,0,0,1,1,72,0,1,0,2,0,2,0,2,2,2,1,1,435,4863,0
2542,1,0,0,1,35,1,0,0,0,0,0,2,2,2,1,1,3,755,4051,0
2543,1,0,0,0,13,1,2,1,2,0,0,0,2,2,0,0,3,1245,2806,1
2544,0,0,1,0,12,1,2,0,2,0,2,0,2,2,1,0,2,877,2276,0
2545,0,0,1,1,62,1,0,0,2,0,2,2,2,0,1,1,0,730,5030,0
2546,0,0,0,0,25,1,0,0,2,0,0,2,2,2,0,1,1,830,3704,0
2547,0,0,0,0,52,0,1,0,2,2,0,2,0,0,2,0,3,227,3695,0
2548,1,1,0,0,8,1,0,1,0,0,0,0,0,0,0,1,1,714,1726,0
2549,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,30,87,0
2550,0,0,1,1,56,1,0,2,1,1,1,1,1,1,2,0,3,30,2604,0
2551,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,0,18,931,0
2552,0,0,1,0,47,1,2,2,1,1,1,1,1,1,1,0,2,123,2838,0
2553,1,1,0,0,2,1,0,2,1,1,1,1,1,1,0,0,2,13,103,0
2554,0,0,0,0,18,1,0,0,0,0,2,0,0,0,0,1,3,376,2296,0
2555,0,0,0,0,8,1,0,0,2,0,0,0,2,0,0,1,2,543,1580,0
2556,1,0,1,0,45,1,2,1,2,0,2,0,0,0,0,1,3,986,4743,0
2557,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,314,640,0
2558,0,0,0,0,38,1,0,2,1,1,1,1,1,1,1,0,3,30,1930,0
2559,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,2,1551,6513,0
2560,1,0,0,0,46,1,2,1,2,2,0,0,0,2,0,1,2,1162,4983,1
